artist,song,rank,streams,country,week
Drake,Lose You,103,5487507,gloabl,2017-03-24--2017-03-31
Ariana Grande,Side To Side,104,5481008,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Hearts Don't Break Around Here,105,5452153,gloabl,2017-03-24--2017-03-31
Olivia Holt,History,106,5337986,gloabl,2017-03-24--2017-03-31
Machine Gun Kelly,Bad Things (with Camila Cabello),107,5326396,gloabl,2017-03-24--2017-03-31
Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",108,5319385,gloabl,2017-03-24--2017-03-31
Petit Biscuit,Sunset Lover,109,5253341,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Eraser,110,5141344,gloabl,2017-03-24--2017-03-31
Calvin Harris,My Way,111,5116809,gloabl,2017-03-24--2017-03-31
Shawn Mendes,Treat You Better,112,5111509,gloabl,2017-03-24--2017-03-31
J Balvin,Safari,113,5086935,gloabl,2017-03-24--2017-03-31
Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,114,5056335,gloabl,2017-03-24--2017-03-31
Piso 21,Me Llamas (feat. Maluma) - Remix,115,5015806,gloabl,2017-03-24--2017-03-31
Twenty One Pilots,Heathens,116,4995320,gloabl,2017-03-24--2017-03-31
Rae Sremmurd,Black Beatles,117,4989438,gloabl,2017-03-24--2017-03-31
Chance the Rapper,All Night (feat. Knox Fortune),118,4975305,gloabl,2017-03-24--2017-03-31
Gorillaz,Saturnz Barz (feat. Popcaan),119,4930842,gloabl,2017-03-24--2017-03-31
David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),120,4927676,gloabl,2017-03-24--2017-03-31
IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",121,4875351,gloabl,2017-03-24--2017-03-31
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,122,4871218,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Bibia Be Ye Ye,123,4853397,gloabl,2017-03-24--2017-03-31
Drake,Since Way Back,124,4848956,gloabl,2017-03-24--2017-03-31
Ricky Martin,Vente Pa' Ca,125,4840602,gloabl,2017-03-24--2017-03-31
Shawn Mendes,Mercy,126,4839956,gloabl,2017-03-24--2017-03-31
Robin Schulz,Shed a Light,127,4788834,gloabl,2017-03-24--2017-03-31
Rag'n'Bone Man,Human,128,4738775,gloabl,2017-03-24--2017-03-31
Travis Scott,goosebumps,129,4732671,gloabl,2017-03-24--2017-03-31
Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),130,4674057,gloabl,2017-03-24--2017-03-31
Childish Gambino,Redbone,131,4662805,gloabl,2017-03-24--2017-03-31
Ayo & Teo,Rolex,132,4656943,gloabl,2017-03-24--2017-03-31
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),133,4647437,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Photograph,134,4640457,gloabl,2017-03-24--2017-03-31
Ariana Grande,美女と野獣,135,4598911,gloabl,2017-03-24--2017-03-31
Gorillaz,Andromeda (feat. DRAM),136,4506558,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Save Myself,137,4503100,gloabl,2017-03-24--2017-03-31
Dua Lipa,Be The One,138,4435095,gloabl,2017-03-24--2017-03-31
Alessia Cara,Scars To Your Beautiful,139,4410467,gloabl,2017-03-24--2017-03-31
Aaron Carter,Sooner Or Later,140,4408163,gloabl,2017-03-24--2017-03-31
Marian Hill,Down,141,4407816,gloabl,2017-03-24--2017-03-31
Aminé,Caroline,142,4394168,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Thinking Out Loud,143,4382476,gloabl,2017-03-24--2017-03-31
Rag'n'Bone Man,Skin,144,4374406,gloabl,2017-03-24--2017-03-31
The Chainsmokers,All We Know,145,4366653,gloabl,2017-03-24--2017-03-31
DRAM,Broccoli (feat. Lil Yachty),146,4362319,gloabl,2017-03-24--2017-03-31
Twenty One Pilots,Stressed Out,147,4357527,gloabl,2017-03-24--2017-03-31
The Weeknd,Party Monster,148,4339220,gloabl,2017-03-24--2017-03-31
Lauv,The Other,149,4330966,gloabl,2017-03-24--2017-03-31
Sia,Cheap Thrills,150,4326789,gloabl,2017-03-24--2017-03-31
Flo Rida,Cake,151,4268773,gloabl,2017-03-24--2017-03-31
Adele,Water Under the Bridge,152,4213620,gloabl,2017-03-24--2017-03-31
Twenty One Pilots,Ride,153,4179692,gloabl,2017-03-24--2017-03-31
Alan Walker,Faded,154,4174525,gloabl,2017-03-24--2017-03-31
Big Sean,Moves,155,4168786,gloabl,2017-03-24--2017-03-31
Jonas Blue,Perfect Strangers,156,4135972,gloabl,2017-03-24--2017-03-31
Alan Walker,Alone,157,4135906,gloabl,2017-03-24--2017-03-31
Wisin,Vacaciones,158,4129682,gloabl,2017-03-24--2017-03-31
Justin Bieber,Love Yourself,159,4124119,gloabl,2017-03-24--2017-03-31
Bruno Mars,Versace On The Floor,160,4101693,gloabl,2017-03-24--2017-03-31
Calvin Harris,This Is What You Came For,161,4057886,gloabl,2017-03-24--2017-03-31
Sabrina Carpenter,Thumbs,162,4056543,gloabl,2017-03-24--2017-03-31
Fifth Harmony,Work from Home,163,4048691,gloabl,2017-03-24--2017-03-31
Don Omar,Te Quiero Pa´Mi,164,3921620,gloabl,2017-03-24--2017-03-31
Zara Larsson,I Would Like,165,3907413,gloabl,2017-03-24--2017-03-31
Sebastian Yatra,Alguien Robo,166,3897435,gloabl,2017-03-24--2017-03-31
Justin Bieber,Sorry,167,3887107,gloabl,2017-03-24--2017-03-31
Jonas Blue,By Your Side,168,3871586,gloabl,2017-03-24--2017-03-31
Sebastian Yatra,Traicionera,169,3845400,gloabl,2017-03-24--2017-03-31
Sage The Gemini,Now and Later,170,3800390,gloabl,2017-03-24--2017-03-31
Gorillaz,Ascension (feat. Vince Staples),171,3763762,gloabl,2017-03-24--2017-03-31
Sean Paul,No Lie,172,3761817,gloabl,2017-03-24--2017-03-31
Charly Black,Gyal You A Party Animal - Remix,173,3732117,gloabl,2017-03-24--2017-03-31
Desiigner,Panda,174,3726144,gloabl,2017-03-24--2017-03-31
Zara Larsson,Lush Life,175,3681233,gloabl,2017-03-24--2017-03-31
Axwell /\ Ingrosso,I Love You,176,3649432,gloabl,2017-03-24--2017-03-31
Nicki Minaj,No Frauds,177,3639417,gloabl,2017-03-24--2017-03-31
Lil Wayne,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",178,3634261,gloabl,2017-03-24--2017-03-31
Drake,Too Good,179,3589660,gloabl,2017-03-24--2017-03-31
MAX,Lights Down Low,180,3547583,gloabl,2017-03-24--2017-03-31
Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,181,3539183,gloabl,2017-03-24--2017-03-31
Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),182,3536278,gloabl,2017-03-24--2017-03-31
Drake,Controlla,183,3513259,gloabl,2017-03-24--2017-03-31
Carlos Vives,La Bicicleta,184,3508595,gloabl,2017-03-24--2017-03-31
gnash,"i hate u, i love u (feat. olivia o'brien)",185,3500103,gloabl,2017-03-24--2017-03-31
Gucci Mane,Both (feat. Drake),186,3483878,gloabl,2017-03-24--2017-03-31
DNCE,Cake By The Ocean,187,3476809,gloabl,2017-03-24--2017-03-31
Anne-Marie,Ciao Adios,188,3462516,gloabl,2017-03-24--2017-03-31
Ozuna,Dile Que Tu Me Quieres,189,3455109,gloabl,2017-03-24--2017-03-31
Lukas Graham,7 Years,190,3447845,gloabl,2017-03-24--2017-03-31
21 Savage,X (feat. Future),191,3439136,gloabl,2017-03-24--2017-03-31
Lady Gaga,Million Reasons,192,3426042,gloabl,2017-03-24--2017-03-31
Lana Del Rey,Love,193,3390585,gloabl,2017-03-24--2017-03-31
Major Lazer,Lean On (feat. MØ & DJ Snake),194,3386064,gloabl,2017-03-24--2017-03-31
Frank Ocean,Chanel,195,3322230,gloabl,2017-03-24--2017-03-31
John Legend,Love Me Now,196,3314970,gloabl,2017-03-24--2017-03-31
G-Eazy,Good Life (with G-Eazy & Kehlani),197,3296438,gloabl,2017-03-24--2017-03-31
Sia,The Greatest,198,3245105,gloabl,2017-03-24--2017-03-31
Post Malone,White Iverson,199,3243171,gloabl,2017-03-24--2017-03-31
Isaiah,It's Gotta Be You,200,3234882,gloabl,2017-03-24--2017-03-31
Ed Sheeran,Shape of You,1,51372566,gloabl,2017-03-17--2017-03-24
Kygo,It Ain't Me (with Selena Gomez),2,28734199,gloabl,2017-03-17--2017-03-24
The Chainsmokers,Something Just Like This,3,27444916,gloabl,2017-03-17--2017-03-24
Drake,Passionfruit,4,26728771,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Galway Girl,5,26546030,gloabl,2017-03-17--2017-03-24
Luis Fonsi,Despacito (Featuring Daddy Yankee),6,23605894,gloabl,2017-03-17--2017-03-24
Zedd,Stay (with Alessia Cara),7,21693164,gloabl,2017-03-17--2017-03-24
Bruno Mars,That's What I Like,8,21530284,gloabl,2017-03-17--2017-03-24
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",9,21451672,gloabl,2017-03-17--2017-03-24
The Chainsmokers,Paris,10,20745667,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Castle on the Hill,11,19717930,gloabl,2017-03-17--2017-03-24
Martin Garrix,Scared to Be Lonely,12,18500490,gloabl,2017-03-17--2017-03-24
Drake,Portland,13,18483188,gloabl,2017-03-17--2017-03-24
Julia Michaels,Issues,14,18057959,gloabl,2017-03-17--2017-03-24
Future,Mask Off,15,17391331,gloabl,2017-03-17--2017-03-24
Drake,Free Smoke,16,17122268,gloabl,2017-03-17--2017-03-24
Calvin Harris,Slide,17,16838001,gloabl,2017-03-17--2017-03-24
Katy Perry,Chained To The Rhythm,18,16687455,gloabl,2017-03-17--2017-03-24
Drake,Blem,19,15863243,gloabl,2017-03-17--2017-03-24
The Weeknd,I Feel It Coming,20,15337987,gloabl,2017-03-17--2017-03-24
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),21,15210163,gloabl,2017-03-17--2017-03-24
Maroon 5,Cold,22,15052369,gloabl,2017-03-17--2017-03-24
Drake,Gyalchester,23,15030117,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Perfect,24,14969127,gloabl,2017-03-17--2017-03-24
Imagine Dragons,Believer,25,14914376,gloabl,2017-03-17--2017-03-24
Drake,Fake Love,26,14769259,gloabl,2017-03-17--2017-03-24
Drake,No Long Talk,27,14713218,gloabl,2017-03-17--2017-03-24
Drake,Get It Together,28,14469397,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Happier,29,13928959,gloabl,2017-03-17--2017-03-24
James Arthur,Say You Won't Let Go,30,13741599,gloabl,2017-03-17--2017-03-24
Jax Jones,You Don't Know Me - Radio Edit,31,13526995,gloabl,2017-03-17--2017-03-24
Starley,Call On Me - Ryan Riback Extended Remix,32,13219071,gloabl,2017-03-17--2017-03-24
KYLE,iSpy (feat. Lil Yachty),33,13201752,gloabl,2017-03-17--2017-03-24
Drake,Madiba Riddim,34,13138405,gloabl,2017-03-17--2017-03-24
Drake,Sacrifices,35,12831961,gloabl,2017-03-17--2017-03-24
Drake,Teenage Fever,36,12809756,gloabl,2017-03-17--2017-03-24
Drake,KMT,37,12768627,gloabl,2017-03-17--2017-03-24
Drake,Jorja Interlude,38,12685902,gloabl,2017-03-17--2017-03-24
Lorde,Green Light,39,12608630,gloabl,2017-03-17--2017-03-24
The Chainsmokers,Closer,40,12542691,gloabl,2017-03-17--2017-03-24
Drake,4422,41,12436045,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Dive,42,12240733,gloabl,2017-03-17--2017-03-24
The Weeknd,Starboy,43,11759643,gloabl,2017-03-17--2017-03-24
Alessia Cara,"How Far I'll Go - From ""Moana""",44,11593343,gloabl,2017-03-17--2017-03-24
Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),45,11071533,gloabl,2017-03-17--2017-03-24
Martin Jensen,Solo Dance,46,10869423,gloabl,2017-03-17--2017-03-24
Clean Bandit,Symphony (feat. Zara Larsson),47,10852755,gloabl,2017-03-17--2017-03-24
Ed Sheeran,New Man,48,10843386,gloabl,2017-03-17--2017-03-24
Enrique Iglesias,SUBEME LA RADIO,49,10504047,gloabl,2017-03-17--2017-03-24
Shakira,Chantaje (feat. Maluma),50,10500249,gloabl,2017-03-17--2017-03-24
Drake,Skepta Interlude,51,10296945,gloabl,2017-03-17--2017-03-24
Ed Sheeran,What Do I Know?,52,10177469,gloabl,2017-03-17--2017-03-24
Drake,Glow,53,10145265,gloabl,2017-03-17--2017-03-24
Migos,Bad and Boujee (feat. Lil Uzi Vert),54,10124937,gloabl,2017-03-17--2017-03-24
Post Malone,Congratulations,55,9901027,gloabl,2017-03-17--2017-03-24
AJR,Weak,56,9845782,gloabl,2017-03-17--2017-03-24
Nicky Jam,El Amante,57,9712097,gloabl,2017-03-17--2017-03-24
Drake,Can't Have Everything,58,9681885,gloabl,2017-03-17--2017-03-24
Drake,Nothings Into Somethings,59,9673382,gloabl,2017-03-17--2017-03-24
Jon Bellion,All Time Low,60,9617102,gloabl,2017-03-17--2017-03-24
Drake,Lose You,61,9612795,gloabl,2017-03-17--2017-03-24
Drake,Do Not Disturb,62,9604297,gloabl,2017-03-17--2017-03-24
The Vamps,All Night,63,9549116,gloabl,2017-03-17--2017-03-24
Kodak Black,Tunnel Vision,64,9329317,gloabl,2017-03-17--2017-03-24
Big Sean,Bounce Back,65,8959574,gloabl,2017-03-17--2017-03-24
Drake,Ice Melts,66,8863164,gloabl,2017-03-17--2017-03-24
DJ Snake,Let Me Love You,67,8773002,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Supermarket Flowers,68,8691906,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Barcelona,69,8657205,gloabl,2017-03-17--2017-03-24
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),70,8644988,gloabl,2017-03-17--2017-03-24
Drake,Since Way Back,71,8496526,gloabl,2017-03-17--2017-03-24
Drake,One Dance,72,8484794,gloabl,2017-03-17--2017-03-24
Ed Sheeran,How Would You Feel (Paean),73,8314260,gloabl,2017-03-17--2017-03-24
Steve Aoki,Just Hold On,74,8224369,gloabl,2017-03-17--2017-03-24
Future,Selfish,75,8184464,gloabl,2017-03-17--2017-03-24
Bruno Mars,24K Magic,76,8182234,gloabl,2017-03-17--2017-03-24
Danny Ocean,Me Rehúso,77,8132765,gloabl,2017-03-17--2017-03-24
Khalid,Location,78,8029777,gloabl,2017-03-17--2017-03-24
JP Cooper,September Song,79,8013542,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Nancy Mulligan,80,7676073,gloabl,2017-03-17--2017-03-24
CNCO,Reggaetón Lento (Bailemos),81,7647108,gloabl,2017-03-17--2017-03-24
Maroon 5,Don't Wanna Know,82,7377928,gloabl,2017-03-17--2017-03-24
Migos,T-Shirt,83,7152850,gloabl,2017-03-17--2017-03-24
Ed Sheeran,Hearts Don't Break Around Here,84,7057694,gloabl,2017-03-17--2017-03-24
Snakehips,Don't Leave,85,6976700,gloabl,2017-03-17--2017-03-24
Hailee Steinfeld,Starving,86,6893505,gloabl,2017-03-17--2017-03-24
Rihanna,Love On The Brain,87,6840156,gloabl,2017-03-17--2017-03-24
